entry,at,order
All players in hand choose to run it twice.,2023-02-17T18:55:54.886Z,1.68E+14
"""teddy @ kOMtSCwNxC"" chooses to  run it twice.",2023-02-17T18:55:54.886Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:55:54.499Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:55:53.856Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 50.00",2023-02-17T18:55:53.856Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 50.00 and go all in",2023-02-17T18:55:52.729Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:55:49.997Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:55:49.997Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (85.96) | #2 ""teddy @ kOMtSCwNxC"" (50.00)",2023-02-17T18:55:49.997Z,1.68E+14
"-- starting hand #96 (id: gghhlu9synaq)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:55:49.997Z,1.68E+14
"The player ""teddy @ kOMtSCwNxC"" joined the game with a stack of 50.00.",2023-02-17T18:55:49.997Z,1.68E+14
"The player ""Haoyang Zhang @ QntlFAl8Rf"" stand up with the stack of 18.04.",2023-02-17T18:55:49.997Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 6♠, 8♠.",2023-02-17T18:55:48.237Z,1.68E+14
-- ending hand #95 --,2023-02-17T18:55:43.392Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 0.16 from pot",2023-02-17T18:55:43.392Z,1.68E+14
"Uncalled bet of 0.16 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:55:43.392Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:55:42.518Z,1.68E+14
"The admin approved the player ""teddy @ kOMtSCwNxC"" participation with a stack of 50.00.",2023-02-17T18:55:36.998Z,1.68E+14
"The player ""teddy @ kOMtSCwNxC"" requested a seat.",2023-02-17T18:55:31.691Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.24",2023-02-17T18:55:21.605Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:55:18.395Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:55:18.395Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (85.88) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (18.12)",2023-02-17T18:55:18.395Z,1.68E+14
"-- starting hand #95 (id: 6o0yjicpshqw)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:55:18.395Z,1.68E+14
"The player ""teddy @ kOMtSCwNxC"" quits the game with a stack of 0.00.",2023-02-17T18:55:18.395Z,1.68E+14
-- ending hand #94 --,2023-02-17T18:55:10.380Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 5.30 from pot with Pair, Q's on the second run  (combination: Q♦, Q♣, K♦, J♥, 9♣)",2023-02-17T18:55:10.380Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 5.30 from pot with Pair, J's (combination: J♠, J♦, Q♦, 9♣, 8♦)",2023-02-17T18:55:10.380Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 18.12 from pot with Pair, Q's on the second run  (combination: Q♦, Q♣, K♦, J♥, 9♣)",2023-02-17T18:55:10.380Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" collected 18.12 from pot with Two Pair, J's & 8's (combination: J♠, J♦, 8♣, 8♦, 9♦)",2023-02-17T18:55:10.380Z,1.68E+14
"River (second run): J♥, 7♠, K♦, 6♦ [Q♣]",2023-02-17T18:55:06.342Z,1.68E+14
"Turn (second run): J♥, 7♠, K♦ [6♦]",2023-02-17T18:55:02.331Z,1.68E+14
"Flop (second run):  [J♥, 7♠, K♦]",2023-02-17T18:54:58.309Z,1.68E+14
"River: 8♦, J♠, J♦, 3♣ [7♣]",2023-02-17T18:54:54.287Z,1.68E+14
"Turn: 8♦, J♠, J♦ [3♣]",2023-02-17T18:54:50.285Z,1.68E+14
"Flop:  [8♦, J♠, J♦]",2023-02-17T18:54:46.281Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 8♣, 9♦.",2023-02-17T18:54:42.252Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 6♠, 5♠.",2023-02-17T18:54:42.252Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 9♣, Q♦.",2023-02-17T18:54:42.252Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T18:54:41.416Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:54:41.416Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" chooses to  run it twice.",2023-02-17T18:54:40.820Z,1.68E+14
"""teddy @ kOMtSCwNxC"" chooses to  run it twice.",2023-02-17T18:54:39.837Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:54:38.698Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 12.08 and go all in",2023-02-17T18:54:38.698Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 17.38 and go all in",2023-02-17T18:54:35.693Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 17.38",2023-02-17T18:54:34.580Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:54:32.584Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:54:29.914Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:54:29.914Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (74.54) | #2 ""teddy @ kOMtSCwNxC"" (17.38) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (12.08)",2023-02-17T18:54:29.914Z,1.68E+14
"-- starting hand #94 (id: 0gwuborgnrg3)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:54:29.914Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 6♥, 4♣.",2023-02-17T18:54:27.806Z,1.68E+14
-- ending hand #93 --,2023-02-17T18:54:23.306Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 0.20 from pot",2023-02-17T18:54:23.306Z,1.68E+14
"Uncalled bet of 17.18 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:54:23.306Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:54:22.500Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:54:21.615Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 17.26 and go all in",2023-02-17T18:54:19.538Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:54:15.705Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:54:15.705Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (74.62) | #2 ""teddy @ kOMtSCwNxC"" (17.26) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (12.12)",2023-02-17T18:54:15.705Z,1.68E+14
"-- starting hand #93 (id: wo0q6gv77w9x)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:54:15.705Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 10♦, K♣.",2023-02-17T18:54:12.761Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 6♦, 9♣.",2023-02-17T18:54:11.086Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 3♦, 8♦.",2023-02-17T18:54:09.916Z,1.68E+14
-- ending hand #92 --,2023-02-17T18:54:07.701Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 0.84 from pot",2023-02-17T18:54:07.701Z,1.68E+14
"Uncalled bet of 0.84 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:54:07.701Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:54:06.874Z,1.68E+14
"""teddy @ kOMtSCwNxC"" folds",2023-02-17T18:54:05.663Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:54:04.708Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:54:02.159Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:54:00.937Z,1.68E+14
"Flop:  [J♣, 2♣, J♦]",2023-02-17T18:53:59.006Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.28",2023-02-17T18:53:58.097Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:53:56.751Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:53:55.479Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:53:49.988Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:53:49.988Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (74.06) | #2 ""teddy @ kOMtSCwNxC"" (17.54) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (12.40)",2023-02-17T18:53:49.988Z,1.68E+14
"-- starting hand #92 (id: v3x1xsuynx01)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:53:49.988Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a A♣, 3♦.",2023-02-17T18:53:42.199Z,1.68E+14
-- ending hand #91 --,2023-02-17T18:53:41.408Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 17.54 from pot with Two Pair, A's & 8's on the second run  (combination: A♦, A♥, 8♦, 8♠, Q♦)",2023-02-17T18:53:41.408Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 17.54 from pot with Two Pair, K's & 4's (combination: K♣, K♠, 4♦, 4♥, 6♣)",2023-02-17T18:53:41.408Z,1.68E+14
"River (second run): A♦, 10♥, A♥, 8♠ [J♥]",2023-02-17T18:53:37.405Z,1.68E+14
"Turn (second run): A♦, 10♥, A♥ [8♠]",2023-02-17T18:53:33.401Z,1.68E+14
"Flop (second run):  [A♦, 10♥, A♥]",2023-02-17T18:53:29.388Z,1.68E+14
"River: K♠, 5♥, 4♦, 4♥ [2♣]",2023-02-17T18:53:25.332Z,1.68E+14
"Turn: K♠, 5♥, 4♦ [4♥]",2023-02-17T18:53:21.269Z,1.68E+14
"Flop:  [K♠, 5♥, 4♦]",2023-02-17T18:53:17.264Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 8♦, Q♦.",2023-02-17T18:53:13.258Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a K♣, 6♣.",2023-02-17T18:53:13.258Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T18:53:12.426Z,1.68E+14
"""teddy @ kOMtSCwNxC"" chooses to  run it twice.",2023-02-17T18:53:12.426Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:53:11.921Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:53:11.242Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 17.50",2023-02-17T18:53:11.242Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:53:10.021Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 17.50 and go all in",2023-02-17T18:53:07.665Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:53:05.081Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:53:04.172Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:53:01.623Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:53:01.623Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (74.02) | #2 ""teddy @ kOMtSCwNxC"" (17.50) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (12.48)",2023-02-17T18:53:01.623Z,1.68E+14
"-- starting hand #91 (id: s8euibqi0eko)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:53:01.623Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 4♦, J♥.",2023-02-17T18:52:56.254Z,1.68E+14
-- ending hand #90 --,2023-02-17T18:52:55.099Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" collected 12.48 from pot with Full House, 7's over 2's (combination: 7♦, 7♣, 7♥, 2♣, 2♠)",2023-02-17T18:52:55.099Z,1.68E+14
"River: 2♣, 7♣, 7♥, 2♠ [K♦]",2023-02-17T18:52:51.014Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 10♣, 7♦.",2023-02-17T18:52:46.952Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 2♥, 4♠.",2023-02-17T18:52:46.952Z,1.68E+14
Some players choose to not run it twice.,2023-02-17T18:52:46.124Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" chooses to not run it twice.",2023-02-17T18:52:46.124Z,1.68E+14
"""teddy @ kOMtSCwNxC"" chooses to  run it twice.",2023-02-17T18:52:44.904Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:52:43.614Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 4.32",2023-02-17T18:52:43.614Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:52:42.124Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" raises to 4.32 and go all in",2023-02-17T18:52:40.798Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 3.84",2023-02-17T18:52:36.868Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:52:33.994Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:52:28.527Z,1.68E+14
"Turn: 2♣, 7♣, 7♥ [2♠]",2023-02-17T18:52:25.986Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.96",2023-02-17T18:52:25.139Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.96",2023-02-17T18:52:21.374Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.96",2023-02-17T18:52:20.462Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:52:18.320Z,1.68E+14
"Flop:  [2♣, 7♣, 7♥]",2023-02-17T18:52:15.381Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.32",2023-02-17T18:52:14.574Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.32",2023-02-17T18:52:13.174Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.32",2023-02-17T18:52:12.270Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:52:10.029Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:52:08.855Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:52:06.447Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:52:06.447Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (75.30) | #2 ""teddy @ kOMtSCwNxC"" (23.10) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (5.60)",2023-02-17T18:52:06.447Z,1.68E+14
"-- starting hand #90 (id: smflbxe3wi1k)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:52:06.447Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 7♠, 5♣.",2023-02-17T18:52:02.566Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a 9♦, Q♥.",2023-02-17T18:52:02.115Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 4♠, Q♣.",2023-02-17T18:51:59.664Z,1.68E+14
-- ending hand #89 --,2023-02-17T18:51:58.403Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 0.64 from pot",2023-02-17T18:51:58.403Z,1.68E+14
"Uncalled bet of 22.46 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:51:58.403Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:51:57.596Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:51:56.757Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 22.74 and go all in",2023-02-17T18:51:55.327Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:51:52.253Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:51:50.546Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:51:50.546Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (75.58) | #2 ""teddy @ kOMtSCwNxC"" (22.74) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (5.68)",2023-02-17T18:51:50.546Z,1.68E+14
"-- starting hand #89 (id: rs4hw2m1iykt)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:51:50.546Z,1.68E+14
-- ending hand #88 --,2023-02-17T18:51:44.536Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 6.48 from pot with Three of a Kind, A's (combination: A♦, A♣, A♠, K♣, 6♠)",2023-02-17T18:51:44.536Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a A♦, 6♠.",2023-02-17T18:51:44.536Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 2.88",2023-02-17T18:51:43.727Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 2.88",2023-02-17T18:51:42.487Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 0.72",2023-02-17T18:51:40.639Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:51:37.808Z,1.68E+14
"River: A♣, K♣, 2♠, 3♣ [A♠]",2023-02-17T18:51:36.309Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:51:35.446Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:51:33.304Z,1.68E+14
"Turn: A♣, K♣, 2♠ [3♣]",2023-02-17T18:51:31.109Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:51:30.296Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.24",2023-02-17T18:51:29.147Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.24",2023-02-17T18:51:28.028Z,1.68E+14
"Flop:  [A♣, K♣, 2♠]",2023-02-17T18:51:26.107Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:51:25.259Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:51:21.186Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:51:20.220Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a big blind of 0.08",2023-02-17T18:51:17.265Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:51:17.265Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (72.30) | #2 ""teddy @ kOMtSCwNxC"" (25.94) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (5.76)",2023-02-17T18:51:17.265Z,1.68E+14
"-- starting hand #88 (id: kudwavkarxsf)  (No Limit Texas Hold'em) (dealer: ""Haoyang Zhang @ QntlFAl8Rf"") --",2023-02-17T18:51:17.265Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a A♦, 5♦.",2023-02-17T18:51:14.823Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a A♥, 7♦.",2023-02-17T18:51:13.799Z,1.68E+14
-- ending hand #87 --,2023-02-17T18:51:12.903Z,1.68E+14
"""teddy @ kOMtSCwNxC"" collected 6.48 from pot",2023-02-17T18:51:12.903Z,1.68E+14
"Uncalled bet of 19.46 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:51:12.903Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:51:12.076Z,1.68E+14
"""teddy @ kOMtSCwNxC"" bets 19.46 and go all in",2023-02-17T18:50:53.668Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:50:51.498Z,1.68E+14
"River: Q♣, 9♠, 10♣, Q♠ [5♠]",2023-02-17T18:50:47.748Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 2.16",2023-02-17T18:50:46.941Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.16",2023-02-17T18:50:45.894Z,1.68E+14
"Turn: Q♣, 9♠, 10♣ [Q♠]",2023-02-17T18:50:43.142Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.72",2023-02-17T18:50:42.282Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.72",2023-02-17T18:50:41.218Z,1.68E+14
"Flop:  [Q♣, 9♠, 10♣]",2023-02-17T18:50:37.827Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:50:36.953Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.32",2023-02-17T18:50:34.946Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.32",2023-02-17T18:50:32.603Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.08",2023-02-17T18:50:30.288Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.08",2023-02-17T18:50:29.075Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:50:27.448Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a small blind of 0.04",2023-02-17T18:50:27.448Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (75.50) | #2 ""teddy @ kOMtSCwNxC"" (22.66) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (5.84)",2023-02-17T18:50:27.448Z,1.68E+14
"-- starting hand #87 (id: vqt9nsyaqo8e)  (No Limit Texas Hold'em) (dealer: ""teddy @ kOMtSCwNxC"") --",2023-02-17T18:50:27.448Z,1.68E+14
-- ending hand #86 --,2023-02-17T18:50:21.409Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a Q♣, 9♣.",2023-02-17T18:50:21.409Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 12.60 from pot with Pair, 2's (combination: 2♥, 2♦, A♥, K♠, 6♣)",2023-02-17T18:50:21.409Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a K♠, 2♥.",2023-02-17T18:50:21.409Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:50:20.522Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:50:19.577Z,1.68E+14
"River: 2♦, 3♦, 6♣, 5♦ [A♥]",2023-02-17T18:50:18.035Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 4.20",2023-02-17T18:50:17.223Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 4.20",2023-02-17T18:50:13.539Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:50:10.575Z,1.68E+14
"Turn: 2♦, 3♦, 6♣ [5♦]",2023-02-17T18:50:09.102Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.68",2023-02-17T18:50:08.234Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" folds",2023-02-17T18:50:07.377Z,1.68E+14
"""teddy @ kOMtSCwNxC"" raises to 1.68",2023-02-17T18:50:05.293Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:50:02.553Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" checks",2023-02-17T18:50:00.286Z,1.68E+14
"""teddy @ kOMtSCwNxC"" checks",2023-02-17T18:49:59.168Z,1.68E+14
"Flop:  [2♦, 3♦, 6♣]",2023-02-17T18:49:56.297Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" calls 0.28",2023-02-17T18:49:55.463Z,1.68E+14
"""teddy @ kOMtSCwNxC"" calls 0.28",2023-02-17T18:49:53.827Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:49:52.923Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" posts a big blind of 0.08",2023-02-17T18:49:51.094Z,1.68E+14
"""teddy @ kOMtSCwNxC"" posts a small blind of 0.04",2023-02-17T18:49:51.094Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (69.06) | #2 ""teddy @ kOMtSCwNxC"" (28.82) | #9 ""Haoyang Zhang @ QntlFAl8Rf"" (6.12)",2023-02-17T18:49:51.094Z,1.68E+14
"-- starting hand #86 (id: 70y2vn8j4yuc)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:49:51.094Z,1.68E+14
-- ending hand #85 --,2023-02-17T18:49:45.090Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" collected 6.12 from pot with Two Pair, 8's & 7's (combination: 8♦, 8♥, 7♣, 7♥, K♦)",2023-02-17T18:49:45.090Z,1.68E+14
"River: 3♥, K♦, J♥, 8♦ [8♥]",2023-02-17T18:49:41.087Z,1.68E+14
"""Haoyang Zhang @ QntlFAl8Rf"" shows a 7♣, 7♥.",2023-02-17T18:49:37.012Z,1.68E+14
"""teddy @ kOMtSCwNxC"" shows a Q♦, 6♣.",2023-02-17T18:49:37.012Z,1.68E+14
"Uncalled bet of 6.12 returned to ""teddy @ kOMtSCwNxC""",2023-02-17T18:49:37.012Z,1.68E+14
Some players choose to not run it twice.,2023-02-17T18:49:36.160Z,1.68E+14
